Id,Label,description,timeset,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCdYPEDVVoL5aSnBsYnefh_w,ジャスティスコナカ,,2012-06-18T00:00:25Z,26284866,26000,False,2509
UCfRzefzSPkUXKAlpw5JwhVQ,へんてこグルメガイド【ヤザキング】,世の中に散らばったキラリと光る個性的なお店や料理、食べものを紹介するチャンネル。 面白い店主や変わった料理、奇抜な店舗など…普段味わうことのできない経験ができる料理やお店を紹介していきます！,2017-02-12T11:29:08Z,864033,8020,False,76
UCa2khVBnqRSmnihUU_HhvgA,チョコマルCAMP,"チョコマルCAMP🏕です！
うさぎ🐰大好きキャンパーです😍
※2匹のホーランドロップ

趣味丸出しのYouTubeチャンネルでございます。

愛車のヴォクシーと一緒に家族でお出かけ🚙
nordisk、DOD のテントでファミリーキャンプしてます⛺️
ファミリーCAMP🔥　車中泊🚙　キャンプ飯🍛　ウサギ🐰
の投稿 をメインにやっていきます。

ファミリーキャンプ・車中泊の楽しさ、温かさを伝えられたら幸いです😀

https://twitter.com/camp73147858

愛車:voxy80 (車中泊)
テント:nordisk アスガルド 12.6
　　　:dod プレミアムワンタッチテント
カメラ:gopro 7 :max
Sony zv-1 
ドローン:mavic mini",2019-02-04T12:52:44Z,71594,409,False,40
UCgQgMOBZOJ1ZDtCZ4hwP1uQ,ラファエル Raphael,よろしくお願いします(＾◇＾),2015-11-17T16:09:56Z,677654751,1790000,False,939
UC9aER0bs2IpqTQNKljzzBFQ,清ちゃんスポーツ,"清原和博が野球を中心に、スポーツ関連の情報をお届けする番組です。

⚾清原和博Twitter
https://twitter.com/kiyohara3_5_114
⚾マッコイ斉藤Twitter
https://twitter.com/MACCOI_SAITO

チャンネルに関するお問合せは以下のいずれかにご連絡お願い致します。
https://forms.gle/nuLAxwAngPi8X98X8
https://twitter.com/inumahironori
",2020-12-12T08:31:43.441573Z,4573931,200000,False,6
UCFcppblo2pK6ahP_15b5wqg,【公式】読売ファミリー動画チャンネル,"関西ジャニーズジュニアを応援!!『飛び出せ僕たち関西ジャニーズジュニア』(毎月１回)『関ジャニ∞のエイトーク』(毎月1回)大好評連載中。読売ファミリーは近畿エリア（一部地域を除く）の読売新聞読者に折り込み配布している生活情報紙です。毎週水曜に発行している紙面を動画で紹介しています。今後の掲載情報などはこの動画で発表していきますので、ぜひ「チャンネル登録」してください。

ジャニーズのインタビュー記事が人気！
生活情報紙
読売ファミリー公式サイト
https://www.yomifa.com/

◆レシピはこちら
お料理データベース
『よみファクッキング』
https://www.yomifa.com/cooking/


よみファメディア
http://media.yomifa.com/

通販サイト よみファネット
https://shop.yomifa.com/

読売ファミリー公式twitter
https://twitter.com/yomifacom",2013-06-28T05:54:59Z,1028004,2880,False,646
UC_dX7hMYtNL7mePvWxoG5-w,Funny Moment 幸福料理,"本频道為您帶來【原創自製】最好的趣味、搞怪、搞笑、出糗短片，盡量不笑的挑戰，歡迎訂閱我們表現出更多的教程視頻和驚人的自製
如有不適請立即停止觀看，謝謝合作",2017-06-27T12:20:01Z,40381670,0,True,166
UCXRtIsUtgWWFwXBjmsEKcCw,かみやん,小学校3年生から学校に通えず、20歳の時にADHDだと診断されました。現在は自身のADHD改善を行いながら、僕の実体験も含めADHDに関する有力な情報をYouTubeで発信しています。,2017-03-06T06:08:59Z,47080,970,False,155
UCsDSBdhvXhFh6Y3HLxN_Y0w,minicuteclub,"お仕事はUUUMにお問い合わせください
https://www.uuum.co.jp/inquiry_promotion



みにきゅーとくら部のみのりんです。
DIY、スクイーズ、お絵かき、小物作りなどが大好きです！
かわいいものと手作りが大好きな人が集まる部活へようこそ！

♡こっちもフォローしてね♡
TWITTER:        https://twitter.com/minicuteclub
INSTAGRAM:  https://instagram.com/minicuteclub/

♡お手紙はこちら♡
〒106-6134 東京港区六本木 6-10-1
六本木ヒルズ森タワー 37F
株式会社UUUM みのりん宛

********************************

Welcome to minicuteclub!
I upload cute videos of character bento boxes, DIY, polymer clay, Japanese toys, popin cookin, miniature, food, and more! Most of my videos are inspired by Pokemon, Hello kitty, totoro, Disney, and Japanese animes. If you have any requests, please comment below!
I love cute things and I hope you like my videos.
Please comment for any requests and subscribe for more videos!

*****FOLLOW ME HERE********
INSTAGRAM:  https://instagram.com/minicuteclub/
TWITTER:        https://twitter.com/minicuteclub

********************************",2012-09-28T07:59:31Z,282101394,607000,False,998
UCEXCEsV_t1X_d4gSirFLgvA,狂武蔵たくちゃんねる,"映画『狂武蔵』77分ワンシーンワンカット 幻の侍映画 主演の坂口拓のアクションバラエティ動画。シュールで滑稽な「たくちゃんねる」よろしくぅ！

主演：坂口拓/稲川義貴  撮影：太田P
製作総指揮: 演出・構成：太田P",2019-04-16T12:50:26Z,42462587,273000,False,251
UCXteDRy5qB0IjA8WPusCJ7w,Mr.Children Official Channel,Mr.Children Official YouTube Channel,2005-09-25T11:13:24Z,829100148,1210000,False,138
UCqmWJJolqAgjIdLqK3zD1QQ,予備校のノリで学ぶ「大学の数学・物理」,"予備校のノリで学ぶ「大学の数学・物理」のチャンネルでは
①大学講座：大学レベルの理系科目
② 高校講座：受験レベルの理系科目
の授業動画をアップしており、他にも理系の高校生・大学生に向けた情報提供を行っています

【お仕事のご依頼】はHPのContactからお願いします

【コラボのご依頼】はHPのContactからお願いします

【講義リクエスト】は任意の動画のコメント欄にて！

【チャンネル登録】はこちらから(今後も楽しく授業を受けよう！) https://www.youtube.com/channel/UCqmW...

【公式HP】はこちらから(探している講義が見つけやすい！) http://yobinori.jp/ 

【Twitter】はこちらから(精力的に活動中！！) http://twitter.com/Yobinori

【Instagram】はこちらから(たくみの日常が見れます(?)) https://www.instagram.com/yobinori",2017-07-02T07:56:19Z,89838933,596000,False,589
UC9UBQTRpsgxcH4mM2kkmlFA,こじまぽん助【分子調理学研究家】,"料理の「それが知りたかった！」をあなたに。
材料が同じでも、テクニックがなくても、
確実においしく作れるレシピをご紹介。

レシピは「工程のみ」を紹介するものが多いですが、
僕の場合は出来る限り全ての「工程の理由」を解説しています。
料理の各工程には、必ず「おいしくなるための理由」が存在しているからです。

普段は企業様向けに、
・webCM
・レシピ
・パッケージ写真
・料理動画
等を作る、料理と動画、ときどき写真のクリエイターです。

また「LUMIX公式パナチューバー」として、
カメラの魅力をお伝えする活動もしています。

お仕事のご相談は、下記のアドレスまで！
",2013-12-22T07:48:04Z,5335164,81700,False,84
UCHl7Fiy-6-xmyU5JQrEvSOw,いいすけ,"このチャンネルは[家族で作るYouTubeチャンネル]をコンセプトにハトちゃんが作る料理動画を私いいすけが投稿していくチャンネルです。

小さい息子がいるので幼児向け料理をメインに動画投稿していこうと思います。

料理初心者のいいすけ的感じた難易度を料理毎に考えたり、YouTubeで見にくい方用にこのチャンネルのHPにレシピを作成して載せてありますので概要欄から見ていただければと思います。

動画の後半には息子のさっくんが実際に食べているシーンもありますので、一緒に成長を見ていただけたら嬉しいです！よろしくお願いします(^-^)",2015-04-29T08:25:47Z,18700,170,False,109
UC9dDhZ-seQ8xmeC11l_7S7A,鴨頭嘉人のビジネス YouTube,"鴨頭嘉人のビジネス YouTube【サブチャンネル】
仕事に役立つ「ビジネス・マーケティング」などを中心に、週２回水曜・土曜の20時配信予定

鴨頭嘉人（かもがしら よしひと）【メインチャンネル】
人生に役立つ「生き方・コミュニケーション」などを中心に、週２回火曜・金曜の20時配信予定


YouTube講演家 鴨頭嘉人
株式会社東京カモガシラランド 代表取締役社長
 　
高校卒業後、東京に引越し19歳で日本マクドナルドにアルバイトとして入社 4年間アルバイトを経験した後、23歳で正社員として入社。 30歳で店長に昇進。32歳の時にはマクドナルド3300店舗中、 お客様満足度日本一、従 業員満足度日本一、 セールス伸び率日本一を獲得し最優秀店長で表彰される。 その後も 最優秀コンサルタント。 米国プレジデントアワード、米国サークルオブエクセレンスと国内のみならず全世界のマクドナルド表彰も全て受賞する功績を残す。
 　
2010年に独立。現在は組織構築・人材育成・セールス獲得についての講演・研修を行っている日本一熱い想いを伝える「炎の講演家」として活躍する傍、リーダー・経営者向け書籍を中心に15冊（海外2冊）を出版する作家としても活躍。
また伝わるコミュニケーションスキル・伝えるスピーチスキルを身につける「話し方の学校」「ビジネスYouTuberの学校」の学長として、7,000名以上に【目的が達成できる伝達力】【YouTuberとして自ら成果の出た自分の売り方】を教えている。

「良い情報を撒き散らす」社会変革のリーダーとして毎日発信しているYouTube（通称：鴨Tube）の総再生回数は1.7億回以上再生され、チャンネル登録は100万を突破。日本一のYouTube講演家として世界を変えている。",2020-03-28T00:40:46.520036Z,6672622,79100,False,70
UCbXUEjBdbrn4BEbLSKJuSpw,貴ちゃんねるず,"タカさんが興味あることを全てノリでやっちゃうチャンネル
「貴ちゃんねるず」
タカさんと、YouTubeで遊ぼう。
----------------------------------------------------
🔥Ku-Wa de MOMPEグッズサイト
https://official-goods-store.jp/kuwademompe

🔥Ku-Wa de MOMPE配信情報
iTunes store等、音楽ダウンロードストアで販売中
https://linkco.re/QfhVuScC

🔥B Pressure情報
【CD情報】
1st アルバム「Green Light」　11曲入りCD　3000円(税別)
10月7日から全国のCD・レコード店、またはamazon、楽天などのオンラインショップで販売中

【グッズ情報】
https://official-goods-store.jp/bpressure

【LIVE情報】
B Pressure LIVE「GreenLight」at 大阪 ROCK TOWN
10月26日　19:30～start

10月10日からe+（イープラス）にてチケット販売中
①配信チケット: 2000円(税別)
②限定！抽選で55名様当日入場チケット: 8000円(税別)CD付き
※詳しくはイープラスのホームページをご覧ください
🔥e+（イープラス）
https://eplus.jp/bps

🔥石橋貴明Twitter
@ishibashi_desho
🔥石橋貴明Instagram
@takaakiishibashi_official
🔥マッコイ斉藤Twitter
@MACCOI_SAITO
🔥マッコイ斉藤Instagram
@maccoi_saito

各種問合せ先は以下のフォーム
https://forms.gle/sqdXsqTS3gqQY8vj6
もしくは
チャンネル管理人・井沼のTwitter @inumahironori にDMで連絡お願いします。
",2020-06-18T16:32:34.27909Z,99391833,1460000,False,70
UCgdGSLl0gPf-OgHXKuWkTuw,筋肉料理人の簡単レシピ、魚料理,"筋肉料理人、藤吉和男が作る簡単レシピ、魚料理の動画チャンネルです。筋トレ、フィットネス、ダイエット向けの鶏むね肉を使った料理も紹介しています。佐賀県鳥栖市在住、料理ブロガー、YouTuber、料理研究家、ボランティア活動、レシピ本著者、テレビ出演、雑多な活動をやりながら、簡単で美味しい料理、魚料理について紹介しています。



",2007-10-07T16:06:51Z,21269594,96300,False,641
UC08fzA-jaIIhqJkuTENxk-w,ナニワのみそ玉クッキング,"初めまして☺️

こんにちは！
ナニワのみそ玉クッキングというチャンネルです。

健康的に痩せるというお医者さまが考案した「味噌玉」をメインに
動画を投稿していましたが、今やなんでもありの簡単料理がメインです。

2020年5月に家族にいろいろと大きな変化があり、
しばらくゆっくりしてアラフィフ女が、ガッツリ正社員として
フルタイムで働いております。
今は、サラリーマンメインの、ゆるい家事をする兼業主婦として
いかに手抜きで料理しているか…
こんなもんでいいのか…というぬるさ、ゆるさで
お料理をご紹介していけたらーと思います。

以前はほぼ毎日投稿していましたが、サラリーマンメインの生活に
なっているので、週１～2回、週末の19時に投稿してく予定です。

お時間のある方、遊びに来ていただけたら嬉しいです。
今後ともよろしくお願いします！",2018-12-14T13:18:17Z,2869245,10100,False,457
UCaminwG9MTO4sLYeC3s6udA,ヒカル（Hikaru）,"どうも、こんにちはヒカルです。
このチャンネルでは都市伝説や、心霊体験（ホラー）、他には実験検証、ドッキリ、カード開封、UFOキャッチャー、1000円ガチャなど楽しそうなことを中心に動画をアップしています。

ヒカルゲームズという集団でも活動しているので、
気になったら検索してみてください。",2016-03-18T09:12:33Z,3196277204,4270000,False,1603
UCLWOGml8mm17ttTJhqEYOkQ,【2】の時代,"▼運営者プロフィール
東日本大震災を機に目醒めたごく普通の主婦です

「人はなぜ生まれてきたのか？」「自分がどうあるべきか？」「生きるとは？幸福とは？」なぜなのかを深く考えるようになり、宇宙法則・スピリチュアル・占星術・宇宙歴・数霊学等あらゆる観点の書籍などから人生の主軸と指針を学び続けています

アルフレッド・アドラー、ジークムント・フロイト、デール・ブレッケンリッジ・カーネギー、ドクター・メル・ギル、エックハルト・トール、齋藤一人さん、小林正観さんが好きです

数々の書籍から学び、星の動きから過去と未来を照らし合わせて予見する

私が知り得た素晴らしい情報が誰かのお役に立てれば幸いです

数字の【2】は「風」「二極」「女性原理」を意味します

数霊的な解釈をすると『２』はヒ・フ・ミの『フ』＝『風』を表します

２０２０年１２月２２日から始まった新時代「跳躍の時代」の4年間をどのように過ごし２０２４年１１月から本格的に始まる「風を時代」を最高のカタチで迎える方法を考案し皆様と共有できればと思っています


▼チャンネル登録をお願いいたします
https://www.youtube.com/channel/UCLWOGml8mm17ttTJhqEYOkQ 


▼出典
BGM：甘茶の音楽工房⇒http://amachamusic.chagasi.com/index.html
BGM：魔王魂⇒https://maoudamashii.jokersounds.com/music_bgm.html
BGM：MusicMaterial⇒http://musicmaterial.jpn.org/
背景動画：Pexels⇒https://www.pexels.com/ja-jp/ 
背景動画：MotionElements⇒https://www.motionelements.com/ja/video
背景動画：Pixabay⇒https://pixabay.com/ja/videos/search/",2019-03-09T12:17:42Z,1211195,25600,False,31
UClKxxIgMp158CAe-g0HdfLA,えむずちゃんねる,"2020年も宜しくお願いします、えむずチャンネルです╰(*´︶`*)╯♡
えむずちゃんねるのテーマは「挑戦」！！
経験した事の無い事に沢山挑戦していきます！
子供のおもちゃ ミニチュア 可愛いものが大好きです♪
M的是渠道。
此频道已经推出了在日本被释放的玩具。
它也可以看到，在中国，当你切换字幕。
엠즈 채널입니다.
이 채널에서는 일본에서 발매되는 장난감을 소개하고 있습니다.
자막을 전환하면 중국어로도 볼 수있다 해요.",2016-01-18T12:42:30Z,524184306,469000,False,536
UCcp9uRaBwInxl_SZqGRksDA,HidaMari Cooking,"こんにちは、HidaMari Cooking(ひだまりクッキング)です。
このチャンネルではチョコレートや抹茶、季節のフルーツやホットケーキミックスなどを使った
ケーキやデザートなど、レシピ動画を毎週投稿しています。
金曜日の夜19時、日曜日の朝7時にお菓子の動画を投稿します。

チャンネル登録や動画のコメント、評価など、
動画作りの励みになりますのでぜひよろしくお願いします。

Hello, welcome to HidaMari Cooking channel!
I make Chocolate, Matcha& Green tea or Fruits Cake, dessert, and foods from movies, etc. 
I upload videos on Fridays and Sundays.
Subscribe my channel, and enjoy my videos!",2017-09-26T06:25:34Z,307687989,3330000,False,409
UCQBG3PzyQKY8ieMG2gDAyOQ,Peaceful Cuisine,"Hi, This is a peaceful cooking channel of Ryoya Takashima.",2010-07-15T02:05:36Z,157279184,2370000,False,433
UCkK5Y6l1XhHcb_pEH-B3FYg,内山高志KOチャンネル,"元WBA世界スーパーフェザー級スーパー王者　内山高志。
日本人離れしたパンチ力、高いKO率を誇り
「KOD＝ノックアウト・ダイナマイト」の異名を持つ！
連続防衛11回。
埼玉県春日部市出身で「 かすかべ親善大使」

👊【内山高志】ボクシング・フィットネスジム
https://kodlab.jp/about/

👊その他の問い合わせ先はコチラへ
koduchiyama@gmail.com",2020-07-04T07:52:11.856589Z,7865588,66700,False,34
UCA7eKOm-KmE8Z6VmZkEKlbg,Genの本棚食堂,"趣味で脚本・小説を書いている会社員です。

料理も映像製作も趣味でやっておりますので、どうかお手柔らかに。。。

更新頻度非常に低いですが、気楽に作っているので気長に待っていてください。
短編もたまに載せています(タイトルに【短編】とついてるやつ)。

ご用の方は下記のアドレスへ↓
宣伝コラボ・調理器具・食料品の提供お願い致します。
tokyomeshinotomo@gmail.com",2017-06-26T06:18:20Z,30180139,358000,False,148
UCayANRD24SgFTlsqhomywcw,クリスとギン,"日本に住んで17年のアメリカ人youtuberのクリスです！大好きな日本から色々紹介できたらいいなと思っています！teamKumaのGinといっぱい楽しいビデオ作っています。
おもしろい動画とかドッキリの動画とかチャレンジの動画も好き！
勉強の動画も作っています。全部見て下さい。笑
requestあったら教えてね！

Hi, I'm fat kuma an american who has been living in Japan for 17 years.  
I love Japan and thought I'd like to show people some of it.  So I decided to start a youtube channel. So with my teammate, Gin, we make lots of different kinds of videos.  I like light prank videos, channel videos, eating videos, and just plain fun videos.  Hope you enjoy and if you have any ideas for videos please let me know.",2015-11-25T07:34:39Z,1313716,3510,False,235
UCS17iKEInkBuHkxtEcCnTTQ,ニューヨーク Official Channel,"お笑い芸人ニューヨークが様々な動画をほぼ毎日あげる公式YouTubeチャンネルです。

２人のフリートークが毎週聴けるラジオ番組『ニューヨークのニューラジオ』は毎週日曜22:00〜23:30に生配信！

ーーーーーーーーーーーーーーーーー

吉本興業所属
お笑いコンビ「ニューヨーク」
2010年デビュー

嶋佐　和也（画面左）
1986年5月14日生まれ
山梨県富士吉田市出身

屋敷 裕政（画面右）
1986年3月1日生まれ
三重県熊野市出身

【Instagram】
嶋佐→https://www.instagram.com/kazuyashima...
屋敷→https://www.instagram.com/nyyashiki
ニューヨークのブラックトーク→https://www.instagram.com/newyork_bla...

【Twitter】
嶋佐→https://twitter.com/shimasahead
屋敷→https://twitter.com/NYyashiki
ニューヨークのニューラジオ→https://twitter.com/nynewradio",2018-09-27T11:06:59Z,57529215,177000,False,668
UCr4fZBNv69P-09f98l7CshA,ハラミちゃん〈harami_piano〉,"🍖🎹お仕事やご連絡はメールにて
【hararapiano@gmail.com】

🍖🎹ファンクラブ
入会は下まで行くとリンクあるよ✨

🍖🎹プロフィール
●ポップスピアニスト【ハラミちゃん】
●2019年6月〜活動開始
●2020年11月 100万人突破
●ピアノをもっと「身近」に感じてもらいたく活動してます
●お肉とポムポムプリンが大好き🍮
●総再生2億回突破
●2019年デビューしたYouTuberで再生回数ランキング18位
●2020年7月発売の1stCDアルバム
「ハラミ定食〜Streetpiano Collection〜」
👑ビルボード週間総合ランキング1位
👑オリコン週間総合ランキング2位
👑オリコン週間J-POP部門1位
●2020年8月に「中野サンプラザ」でワンマンLIVE開催
●2020年8月にアジア各国で行われる夏フェス「a-nation」にピアノ1台にて出演
●ファンネーム「お米さん」🍚

いつも温かいコメントありがとうございます
全て読ませていただいております
活動の励みになってます🙇‍♂️✨

I’m ""Harami-chan"", a pops pianist from Japan 🍖🎹
My passion is to bring ""the joy"" of piano to everyone 😌

I play a variety of music genres such as pops, j-pops, animes and oldies 🎹
And I love meat and Pompompurin 🍮

More than 160million total views ✨

Thank you for your warm messages each and every time
I read all your comments
They are my motivation to keep going 🙇‍♂️✨
Please subscribe to my channel and give me a thumbs up ! 🙇‍♂️🍖👊💥✨

🍖🎹 Business & General Inquiries
hararapiano@gmail.com

Active since June, 2019",2019-02-23T06:20:30Z,256277072,1210000,False,404
UCgm5JFYUWqVTQKH15D8eqFg,毎週キングコング,"お笑い芸人キングコングがYouTubeチャンネルに進出！
その名も『毎日キングコング』！
2013年8月7日から毎日22時にyoutubeに動画配信します。
毎日キングコングの企画「チビッ子YouTube相談室」では、
質問を募集中。
気になることや、確かめたいことがあれば、梶原先生に相談してみよう！
質問はキングコング西野のTwitterまで→
https://twitter.com/nishinoakihiro
※質問はペンネームと年齢を一緒に記載ください。",2013-07-16T04:46:30Z,117387463,427000,False,1897
UCzOHCa6-FxSeO4wWUL6smLw,バカリズム Official YouTube Channel,"バカリズムのオフィシャルYouTubeチャンネルです。
毎月10日に、コント動画を差替えで公開します。",2017-10-23T03:09:38Z,15282132,227000,False,26
UCxBR2bnAFAavDHpHtQrTA9Q,スーツ 交通 / Suit Train,主にＪＲなど鉄道の解説動画を投稿しており、景色や沿線にある名所のご案内、座席の構造、特急列車の歴史、旧世代の産業遺産など対象はさまざまです。鉄道マニアの方が一番の客層だと思いますが、実際にはそれだけを相手にすると獲得できる数字に限界がありますので、なるべく一般の方に動画を見て頂けるように、平易な解説で鉄道マニアの世界を覗けるような動画制作を心掛けています。活動に際しては各鉄道会社のご迷惑にならないことを第一としています。内容は以前より正確性を期すようにしていますが、多数の動画を日々投稿する必要があるため、完全な状態からは程遠いものです。誤った情報が含まれている可能性に十分ご留意頂きたいと考えています。有益な補足や指摘のコメントにはハートマークをつけますので、動画の内容を補完するものとして注目してみてください。,2010-03-06T09:30:48Z,307320425,615000,False,2127
UCQKQY9_XoSj0KtfQM-ZLzLQ,내내코 ネネコ日記,"내내코 ネネコ日記
neneco diary

食べるのが好きで、特に辛いものと麺が大好きです！
ちょっと偏食

火、木、土　18:00 更新",2019-02-25T12:04:50Z,91761,692,False,85
UCDyLuAcUBQy-wuk7P6U1LCg,かぼちゃん＆なっちゃん,"2020.9.10 新チャンネル開設準備開始
2020.9.12　チャンネルスタート

チャンネル登録嬉しいです！！

2020.9.12　登録者149人",2017-10-14T10:49:10Z,3760,145,False,31
UCJRIR5bnZgBWjInXFdbvUBQ,財)パテモソ協会。 / PATEMOSO KYOKAI(JPN),"◆PR◆
オリジナルタオル＆気持ちの悪いキーホルダー絶賛発売中!
https://www.mercari.com/jp/u/623337025/

★ コメント欄で質問するまえに読んでくださいね ★
https://ameblo.jp/pachimon-pachimon/entry-12538549940.html


◆財)パテモソ協会。◆

WEB PAGE
http://patemoso.sakura.tv/

YOUTUBE
https://www.youtube.com/pachimonsyokai

BLOG
https://ameblo.jp/pachimon-pachimon/

TWITTER
https://twitter.com/PatemosoKyokai

FACEBOK
https://www.facebook.com/patemoso

Line＠
http://line.me/ti/p/%40uxa4334c

Instagram
https://www.instagram.com/pachirota/

TwitCasting
http://twitcasting.tv/patemosokyokai

グッズ販売A(衣類)
http://www.ttrinity.jp/shop/patemoso/

グッズ販売B(日用品)
https://suzuri.jp/PatemosoKyokai

グッズ販売C(メルカリ)
https://www.mercari.com/jp/u/623337025/

LINEスタンプ
https://store.line.me/stickershop/product/1029643/ja",2012-01-19T11:04:08Z,48299492,27900,False,3918
UCDEX-WnwI3Bxj2bjjWAz_eQ,あきボー／Akihiro,"あきボーこと、Akihiroです。晩酌、グルメ＆食レポ、楽しい事や面白い事はお任せあれ～！
一人晩酌や一人焼肉、街中での晩酌＆グルメ＆食レポの動画を中心に、日々の何気なく気になった事や楽しそうな事などの動画を配信してます！
ビールが大好きで、色々なイベントや興味津々なお店、美味しい食べ物＆グルメでの晩酌などを動画にしてまーす！
大阪在住のオッサン動画ですけど、笑って楽しんで和んでもらえれば嬉しいです。　皆さん、お気軽にご覧下さ～い！
また、他にも色々なジャンルの動画を配信しようとも考えてますんで、よろしくお願いしますねぇ！

◆お問合せ等（連絡先）はこちら⇒　akiboo_akihiro-01@yahoo.co.jp",2014-11-26T06:19:40Z,18248940,30000,False,1086
UC8QheEuZR6-D_FG2ElItg4A,さばけるチャンネル,"日本さばけるプロジェクトの公式Youtubeチャンネルです。
魚を“さばく”という行為を通して、魚の命に触れ、海の恩恵に想いを馳せてもらいたい。そんな思いからスタートしたプロジェクトです。このチャンネルでは、服部栄養専門学校 日本料理講師 西澤辰男氏の監修の元、100魚種以上の魚のさばき方や下処理・調理方法等を配信していきます。",2016-06-27T08:11:54Z,23729265,183000,False,146
UCEbzUv0SafIHGMVeAlooyZw,ゆうじちゃんねる,"DIYをもっと身近に！出来るだけ多くの人に情報を公開して、知識を共有できればと思います。
是非、アイデア、リクエストもお待ちしています。",2014-07-22T13:16:08Z,5474548,17500,False,137
UCnT_s7vgSt27J5UrIlgZE5w,美味しいスイーツとグルメ,"グルメやスイーツをメインに撮影した動画を投稿していきます。チャンネル登録よろしくお願いいたします！
スイーツ＆グルメブログはこちらです→「美味しいスイーツとグルメ日記」　https://www.odayakasweets.com/",2018-10-06T09:13:08Z,9357,22,False,108
UCcy6lyVVEp-Qkb6_DWXBilw,人間力大學大嶋啓介,"【大嶋啓介LINE@メルマガ】登録はコチラ
→ https://line.me/R/ti/p/%40jaq8902s

◾️大嶋啓介　チャンネル登録はこちら↓
https://goo.gl/zAHtNK

◾️大嶋啓介 夢チャンネル （大嶋啓介の学校へ行こう）
https://www.youtube.com/channel/UC3f3kXeKL76vv0WibQY2ByA

◾️大嶋啓介とは↓
http://oshimakeisuke.com/

◾️人間力大學 理事長 大嶋啓介
http://urx.red/JKgM

◾️Facebook↓
http://urx2.nu/ETTr

◾️アメーバブログ↓
http://ameblo.jp/k-teppen/


◾️講話・研修依頼・お問い合わせ
http://oshimakeisuke.com/profile/requ...

1974年1月19日、三重県桑名市生まれ
2004年、居酒屋から日本を元気にすることを目的に、株式会社てっぺんを設立。
『本気の朝礼』が日本中に話題になり、数々のテレビや雑誌に取り上げられる。
年間に1万人以上の人が、全国から朝礼の見学に訪れるほどに。
日本だけではなく、海外からも見学に訪れる。
また、驚くことに、中学生や高校生が、修学旅行で朝礼の体験に来るようにもなっている。
また、北京オリンピックでは、女子のソフトボールのチームに朝礼研修をおこない金メダルに貢献。
高校野球界では2015～2016年にかけ２４校にチーム強化研修をおこない、福島県の聖光学院や、長崎の海星高校など、９校が甲子園に出場。
このように、てっぺんの朝礼の広まりは、企業だけではなく、学校、そして、スポーツの業界にも広まっている。
現在は、企業講演だけでなく、学校講演を中心に、日本中の子どもたちに夢を与えたいという思いで、全国に活動している。
主な実績としては
■居酒屋業界全体の活性化を目的に、NPO法人居酒屋甲子園を立ち上げ、初代理事長に就任。
■外食産業に最も影響を与えた人に贈られる『外食アワード』を受賞。
■経済産業省からは、日本に最も影響を与えている35歳以下の次世代を担う経営者に送られるドリームゲートアワードを受賞。
■朝礼から日本を元気にすることを目的に、一般社団法人日本朝礼協会を立ち上げ、理事長に就任。",2017-04-06T06:23:45Z,3486229,34400,False,653
UC6k00Pe_mRu3WkBdija9OQQ,アルプス放送局,"【お知らせ】
2019年春夏に収録した高校野球応援歌動画を再活用し、長編BGMを作成し順次アップします。

■チャンネルの概要
高校野球とプロ野球の応援歌♪　アルプススタンドの応援団・ブラバンが好きで、これらの動画をメインに配信します^^

【2019年に収録した高校野球チーム】
■センバツ高校野球・出場32校（一回戦16試合収録）
■夏の甲子園・出場校49校（各校の初戦）

収録した映像が溜まっており、時間があるときに古い映像も含めてアップしていきます。雑音の多い映像もございますがご了承願います。

曲名のわからない応援歌につきましては、視聴者様からコメント欄にて曲名を教えて頂き、とても感謝しております。

（お願い）動画の内容や他人を誹謗中傷するコメントはご遠慮願います。
発見次第、削除の措置を取らせてもらいます。
また、もめそうな内容のコメントにつきましても、事前に削除します。
ご理解の程、よろしくお願いいたします。",2017-05-26T05:12:25Z,37429918,25500,False,613
UC3MYLYXONmnPhq1d74b-Wgw,虎丸Kitchen,"○○する女
https://twitter.com/toramarukitchen",2017-11-22T14:41:40Z,150273,2260,False,222
UCdV_Sc1tEENX5LOzB-YLiaQ,JIN'S LIFE,"▼JINのアパレルショップ　XENO FITNESSWEAR▼
https://shop.xeno-apparel.com/

▼INSTAアカウント
https://www.instagram.com/jin.xeno/?hl=ja

JINのgame実況チャンネル▼
https://www.youtube.com/channel/UCEh5ZiCEG6Bc9IV6tclZxSA

▼twitterアカウント
https://twitter.com/JIN__XENO

▼JINの株式会社Stylish&Life▼
http://stylish-life77.co.jp/sp/",2012-12-02T16:06:50Z,134237521,463000,False,871
UC3_P3hADDaGjCjoNxKnipkA,しまチャンネル はじめて料理,"料理初心者のしま（男性）が、安い！簡単！美味い？！
を身をもって体験し、ほのぼのと紹介する番組です。

ちょいちょいやらかしますが、そこはセンス？で乗り切ます。
料理が完成した後に、パプリカ（女性）の実食による三ツ星審判！が・・・
毎日、三ツ星を目指して頑張っています。

決して褒められる調理ではないですが、性別や年齢に関わらず、
料理すること食べることを楽しめればと思っておりますので、よろしくお願いします。

動画の感想をお待ちしておりますので、コメントお待ちしております！

♦Twitter
https://twitter.com/shima__channel",2018-09-11T07:49:15Z,2783,38,False,39
